ID,PLI,WC
14994,5.964552715940688,16.698162024087882
15146,7.028142243638821,21.293145452943662
15291,14.490587478838084,26.425707148410925
15314,11.160718868447418,28.149669500249587
15327,6.114434147034873,21.133772618986868
15329,12.054175536397986,29.461164183176805
15423,18.420554949299706,28.447766703743014
15431,4.304517933505745,14.118405163607306
15711,5.1636771811074,13.236651119044444
15773,4.561550364225119,10.646078278037512
15815,9.322761558204059,15.371524149401585
15824,3.9735762157488264,15.229919825677786
15887,8.638098612580578,19.32667206456464
15892,8.529044876708307,17.573726635240018
15933,8.545139552292982,24.57150787330704
15954,3.9426572973637586,17.44001718236019
16154,9.211021641389037,17.852858277674887
16162,3.435211539990259,13.807260346415516
16191,2.8554108992104923,25.454247389315377
16287,2.4305657410137145,15.42950768118772
16349,25.04660119451805,33.61253367884399
16376,5.5466203620978,22.96090215841526
16389,9.270746482350855,17.365809807577048
16432,3.532450434346561,12.166019429582246
16448,4.6324335923080815,18.73695358321806
16463,8.752154673823345,16.168316786488596
16497,11.220261751398205,31.713543527212227
16599,8.938547484673414,36.764494593350165
16633,8.00931428154549,17.41420983330461
16737,11.022160878433969,23.773100932843718
16745,6.161076309917781,19.083700589518607
16752,6.267235099198526,18.348541436125547
16828,12.72161383629673,28.79136729581798
16876,3.1753366438128046,20.250383487376602
16898,5.372241905111785,29.06942017603889
16911,3.763537948984564,15.328541475756689
16961,5.580502694816441,16.688438302280808
17199,5.767100285424424,17.095282019814288
17399,5.01574231810995,17.085030642686764
17456,5.612597902557001,18.40143043283285
17457,9.820577574147329,25.445372716921522
17499,4.821804272356133,17.17221073100841
17637,3.57566531720926,21.794381317707543
17665,5.544135637828117,13.755804114806805
17672,10.306492423562279,20.631665526744047
17788,4.651412234373663,17.563943014094043
17822,6.7430394100120905,20.01383857930419
17951,5.480266619216215,22.262377208387356
17971,8.45494408404824,22.104977378717308
18128,5.57004022897513,23.04129885493659
18168,8.034177575550837,16.105325154147273
18186,7.0426030360018315,35.54512544844828
18272,9.194936733672154,20.346663927453204
18366,14.899260231804606,37.78427406796141
18395,5.658205845913694,25.493883080734427
18444,16.264966569560226,22.123565448279198
18449,14.795922676325455,21.368977592835517
18453,12.930514214809177,22.036088248975066
18596,11.630601369770115,32.20649445431402
18624,9.008520344713167,14.406129484409709
18715,8.756677659159125,39.605874870702124
18777,14.430426276702606,27.809890066287146
18784,5.632120575588759,11.740986346643442
18822,11.899688816731379,28.984805736423095
18837,5.878338450638746,27.97080154900051
18859,6.599841729155381,23.562531669871134
18944,5.626692039296391,10.972090793082893
18967,6.612290400956163,15.866945967967382
19144,3.713329177402066,28.44835137695792
19248,10.09323318955102,24.910755932112643
19342,10.954351384101038,28.842438249264518
19396,6.148958510883377,21.891347703807266
19494,6.650572880418699,20.55588357804468
19599,6.594922336620725,14.803445518467434
19656,11.570431658905875,23.248456153050974
19676,10.584570121086742,23.242399119431877
19743,7.419328895123806,12.664273975233222
19778,22.73246366409644,15.832941824145198
19948,9.320686234550735,22.043814240415646
21146,9.495324113053785,12.478014063582087
21217,4.788945502554313,8.321551807282024
21359,14.854768272691864,30.417031762292996
21444,11.630460475950581,21.775099546991946
21458,7.95336927731496,16.29664633088797
21466,2.9574911972075553,22.052459452103363
21515,9.65066254812747,12.833759740637369
21549,8.816698435052922,8.295486439661552
21565,9.019009948242989,19.95110415739333
21598,2.2024782879327396,23.383957463144572
21676,8.308484956385309,23.62787388781724
21716,6.101748611836871,16.40989375810494
21771,16.415781658271122,23.56680862130853
21974,10.533672719406653,20.35034635493226
21978,8.952415681157653,21.467688598209037
22139,7.910766578300384,23.365313233552726
22195,10.699028819364793,21.837624872409762
22217,7.480886640989645,22.00112844869106
22322,7.282807878493738,14.383442482314422
22339,3.377833685479268,19.07069293264015
22357,9.209835949241356,27.879589402887127
22367,27.95562006337679,43.90861781687656
22524,8.03235513847263,14.212400140469352
22555,8.380025637717358,22.19856093479309
22557,11.269112856788416,30.540195550799925
22568,6.7899731093612745,20.50885088929079
22595,4.793133068417432,7.490192644308601
22655,10.363544142488596,27.59192259632842
22698,8.167205528841317,12.975136127676034
22738,8.909988829930318,15.793882914433718
22749,2.132905072522929,13.94218853079611
22799,16.886993480690727,17.768416472451385
22866,7.338824815238356,16.025070114199405
22887,5.47345038574987,15.647693045478865
22913,7.143475943162498,16.087960570156895
23417,5.597504687006964,15.734595664758075
23423,7.622950557931452,10.043128614625449
23492,12.91282197043542,20.458431469846087
23543,6.071394471119689,18.1472848068171
23548,4.262390393712987,18.61863122938017
23813,6.572223129851077,15.999643912538216
23826,7.656442388552864,14.239788030348018
23848,8.611854682996693,29.664375269240626
23858,15.090372144632711,16.60192653334786
23881,6.285643548446131,28.12407965026481
23931,11.386880612824333,28.895517901140508
23934,13.6259670337933,27.95565149204496
23985,12.60634266352366,20.841872854867425
24196,2.4449457634586307,20.167018331091278
24218,9.463186031500895,20.068515798411013
24229,7.341664082438865,24.6715832079614
24275,10.672287125424164,26.708687676299174
24399,4.326194813118742,13.484741718256647
24475,10.715390489696185,17.719460777401395
24532,18.944210387137634,40.72110862608716
24553,2.5255816593265923,20.941535346812735
24746,8.24800451726521,13.23392575390742
24795,7.595246272384055,15.727845662341863
24833,5.963278209307395,21.486011644240936
24958,2.8958321524781683,14.734605750339785
25153,4.40340024781692,15.768352245037594
25154,8.259803857548498,28.20207696556656
25347,2.7280620240663462,13.75313171032278
25453,7.8122392308051625,16.996728878125253
25478,6.96561658652043,17.311028266920108
25491,5.799511804523468,21.615554435558057
25544,16.224203622728215,17.06828651279104
25571,4.232194816263325,22.39882746295837
25612,9.145950911606365,13.614688090229361
25663,3.8775853576856796,11.755627628412071
25682,3.4673441622042214,21.122783261351557
25691,8.08315524077195,26.708863974321467
25721,8.380783894122562,15.779006448743946
25793,5.361417806573594,16.482689170141995
25864,6.898323911175971,12.712816099618466
25932,9.64965419475989,19.254286091879614
25936,7.894089005732262,19.76356346208363
25985,10.352529329699427,16.673539431462245
25992,7.319051141763078,12.59809605644124
26137,5.606119206385465,20.56918039730718
26144,4.696548309155067,22.846445801100753
26269,12.309874328635841,27.46054841219228
26324,7.189908608736431,13.54410853496737
26328,3.6411265620626345,19.43948258067461
26347,5.884623968594844,27.838005612748997
26494,5.766313771986732,23.2958147499445
26523,12.158338535803038,28.254229395313384
26598,6.004257432750859,14.207338492099513
26629,3.9032416075147363,16.59457839214947
26671,6.299385006194231,14.183564918611014
26713,6.772288624141773,25.17423047454774
26746,8.169683146091343,20.226807773931885
26748,21.29917982188183,37.81852266609904
26754,15.803409667406795,34.4138622279009
26764,23.028685694174452,45.76059190117991
26816,15.160504928549589,26.6801226133006
26826,4.049878515106526,25.751267815858487
26869,4.676931710799829,17.115412286182195
26965,7.859715748271466,16.515122605615026
26967,6.708704590816594,29.069000093284178
27151,7.823854770850404,25.077090489341632
27177,4.964136995471888,21.105272135355122
27215,6.109106361942868,18.096192153869122
27266,9.17449699395479,25.034356312873193
27374,8.280380624903763,13.771168000305805
27381,9.363832491413568,24.140252209338016
27389,7.9223233693590975,13.376438265900243
27481,3.3314613531560977,23.44512375405803
27577,11.637751406439426,35.33541173140143
27614,3.833557682757762,15.891110086219625
27665,3.23966396395113,12.325511135533386
27676,7.0571040036562005,25.73982054647129
27679,13.290122045662208,26.352271392512982
27867,4.882141308506237,26.714365204145302
27876,16.13217606796488,16.410727820496838
27883,11.435977369698001,18.22159212964015
27914,4.402792910705438,13.776442293585495
27963,12.98621534456526,15.52324723152934
28155,8.558875515986767,14.054120256819866
28249,3.863901220505528,12.984203792166248
28264,11.405555762444742,26.743297623849255
28378,10.267709650408088,14.368628493423476
28464,5.897432562679687,18.16201783328887
28493,7.725536634921394,21.49138912888883
28622,4.704326498132802,16.296306752060755
28636,6.648210251463964,10.519692130158532
28858,3.524587607259079,13.421114193303353
28859,3.2616979695960238,14.135781472019392
28882,16.19689930752926,16.132329806184572
28949,9.618650241082241,25.948600170637285
29167,7.929947030046833,9.9238734161497
29173,2.966868471921093,13.554863833452528
29242,3.638679893920589,37.4065655008334
29349,5.88044204364985,16.22074634308739
29465,7.260100807449784,25.793578843226527
29478,8.75076858349855,17.25889344200528
29488,3.998489856776495,16.78918079463071
29495,3.241298143356297,13.836288247075965
29524,6.958205852251611,22.529523040558068
29554,12.794739591392533,35.600632520602964
29618,3.700860119601405,8.11417042065004
29736,7.154179827028184,14.498751410494801
29947,2.2064690624504735,13.273723558051428
29966,5.652760785158515,24.646591604031716
31239,6.830832402715069,28.227497714927487
31242,9.071764471945787,23.83578758638871
31424,14.085533051319944,15.09014112929382
31497,4.746595654558832,19.796237694833664
31643,4.573708626324178,14.83599181338129
31645,11.808714287149488,24.01317898191923
31682,12.40185122422403,36.14633914284685
31699,11.81380027331694,11.409165645250866
31843,4.487223824828876,17.406017140140534
32192,9.280369255815284,22.889673883976695
32235,3.560146503422858,17.526069580718207
32239,4.024829460491196,19.555827612449043
32242,9.920315449030305,26.544418440189265
32299,3.8222706060734164,22.807952689441827
32388,6.012750110009797,22.53243991007282
32447,4.740923952823836,26.687234723010725
32449,5.237990164357466,14.847445646832366
32526,10.115379017738553,34.962905658834224
32553,5.1307651377538175,18.54635134183804
32633,4.809480756071288,20.71359729283149
32657,26.411458427302648,37.13875117838887
32666,24.28868774585953,40.864885094835095
32829,4.353510684528557,23.187595780687552
32873,6.5479375696028015,21.622270854827768
32875,4.89919368132022,15.660036498720697
32914,5.528365812478887,18.976737255796486
32967,5.05692369016471,20.166324937437967
33112,9.276620817545814,14.543521838078792
33125,19.48513788620324,26.451483914894926
33194,12.310325910082872,15.640441337142901
33388,4.388295402812304,15.754679529583067
33513,3.2106443692360096,15.537320553245506
33533,7.417147826167325,23.137681605226405
33612,4.9021824264682925,25.589190080325416
33719,9.282141172702621,12.42753620164266
33737,3.5582200738201526,21.94000192215534
33754,9.554724648105871,20.247720483644333
33774,12.112339252217316,30.077924834380642
33798,8.582110798701716,11.019771475007607
33987,4.8905528611272295,9.113648305604496
34112,7.5782848528806435,12.79970000396859
34125,10.911720718924721,15.240841834432466
34194,6.487322479601778,13.703487657380174
34314,6.898013253260954,23.589844453751507
34328,14.475000615910298,21.231596318646016
34333,5.344190696594764,23.73205319756385
34392,5.096724698205631,15.967552445794603
34486,9.342068726471984,29.662515567001286
34497,15.725822485394437,25.98272672820881
34542,8.210935626422875,26.389338477748332
34553,7.615889225890159,12.522509583353358
34611,15.54634801069394,29.315038953696273
34824,20.50300639757974,29.246178624109373
34858,7.082599259195673,20.271183059950776
34911,9.209297232142562,23.033826038874405
34928,5.319228116412107,13.931874585698615
34955,12.631448153353789,30.94925185842966
35113,3.742414119771826,15.801206118870356
35118,7.839887823358986,15.539519261149481
35139,13.194992105047152,21.512242589408498
35162,5.06922673420763,29.699476907216038
35168,5.673678649076372,25.401126092991767
35235,3.8464407547381927,15.439989430449227
35321,14.667924848700343,20.49147591217886
35342,5.051638639589473,13.334362913545615
35379,6.429392263508186,19.489508176433237
35386,3.7831526279240135,17.89435360976816
35479,2.9733681928128273,13.048115622719937
35535,6.454258993324969,18.337153098150903
35538,6.154599378815364,21.378368277720476
35551,6.814190808136595,23.01646318670115
35554,13.27070405755403,25.622838572334043
35618,5.935493800674997,12.280615996854529
35651,5.973727495258731,15.351740161336988
35736,10.359334572181034,24.26500007723718
35748,13.158910483661614,32.39786874641042
35869,10.146562963262268,18.898665991075177
35918,4.541949030431792,15.970292156158958
35937,10.793772982205185,15.153284010317934
36133,13.535834819932306,32.559865363688075
36157,7.512352385830215,20.42818414525487
36171,8.936103511505237,21.45551010542852
36235,5.522426699460958,25.67678864864738
36237,7.942619951355437,24.900847773968877
36261,18.374175778372095,41.137312722753485
36295,3.5717461509184534,7.731025330785942
36296,11.432428688258046,21.52961075893263
36326,3.853721741561033,23.782437125990054
36467,5.830826844286214,17.043797275611375
36524,4.210470557616184,21.93293098144567
36537,14.815826813575784,31.037596772533
36573,3.8394657958731937,27.832240902386573
36632,8.41069856120176,19.54747518282215
36649,4.189403299897574,20.221349672864292
36715,5.508726701902334,15.924319455816324
36761,9.857320275497084,23.095585651136357
36787,11.869509909163693,38.41403054549041
36792,9.356213483135148,28.10080892028755
36843,10.307448771037711,29.332970296279566
36871,9.450128006510372,28.688269389093445
37129,4.855373529254634,19.871805681062895
37189,6.734441034852784,23.901451780215417
37217,13.639742967038199,22.983207283612728
37271,10.816232308308235,24.641024090569566
37353,8.597381076513129,10.207945036270495
37373,10.692876783826039,22.12813605444642
37376,9.05673839105936,20.921660974108846
37442,6.885174685764445,31.778463571568768
37579,11.397172408140934,20.768341466421166
37615,1.107408067485347,14.81889130547989
37639,6.44133337561054,23.61848449059243
37673,12.837787401161338,11.914077218615342
37781,6.443541318734376,21.889668269924105
37931,10.66093355708386,24.215725176932807
37967,6.199921889682594,24.540769230524226
37968,6.766987261304536,22.712845840237577
38146,6.098616760593555,14.701882277597907
38158,16.906667479804543,35.141816400641716
38184,1.5941166927778658,17.77588778373884
38198,11.882495377074084,19.31806250840568
38282,3.902071056300226,20.09964269049539
38324,9.522640721627308,14.073755880673744
38365,7.909216407265716,22.345242349558816
38429,9.197614749724531,17.259829846175187
38571,7.685338977320751,12.967279794688238
38577,9.176976606654808,21.958866669756286
38584,3.6771093474168066,23.498851735570195
38599,5.200071524178261,16.91721103920085
38656,10.153560338144107,23.88900655509054
38663,3.1644529502966297,19.198203122665646
38686,5.062666712094927,17.349197600181608
38699,7.009790981706249,31.418565564298866
38722,3.65043428804681,20.0638898912268
38738,19.983868617627873,25.9180242032005
38828,4.635259387795628,23.790204971287782
38895,4.091827650604602,13.514024382642297
38923,14.300278185383208,17.528128243040243
38987,5.449604132247281,13.671165842425175
38991,13.237934177573583,19.36108903807259
39116,16.13625017083219,28.557788274477776
39121,4.848498734818177,19.879844756781054
39157,5.272255219468224,27.76363006605609
39198,27.476528570003843,32.541570646256915
39263,6.094060752881526,15.431996462654904
39264,9.674629713393877,19.892831320003634
39276,5.67037211232896,18.829620096934047
39333,11.900282306700051,18.73796454858532
39568,6.937113048826547,22.743859361314957
39652,14.179030203260403,29.28481524104131
39749,5.326837257125464,26.57453704595484
39752,4.526000553589702,15.227701481489929
39799,6.381019926709534,18.803019400178947
39836,8.690318364732144,15.199263612361909
39849,8.654119504533403,16.473267920354647
39956,13.48413473454502,35.118307166513226
41176,5.266666427561515,30.29799161862568
41273,6.505258172960704,22.038122838050324
41321,7.28525906970882,19.867463496943426
41346,6.614538122876109,14.365211515439826
41377,4.55905317518129,12.328611373974146
41429,4.55157375686117,21.592096887303807
41467,7.617242385192162,18.157223900917554
41471,5.485066043025444,15.93127345805774
41971,11.308675868961119,16.045169043887995
42273,6.68270728136363,14.35650360512077
42365,9.364634348406918,19.77986180694168
42414,6.719209959584,19.523257974347896
42458,9.344454161382874,16.01728351216751
42519,2.308564778750928,17.198506694414487
42551,5.735374036714293,15.004559890233223
42612,8.793810036722045,28.684377387530393
42891,3.572459094547061,14.23876921756222
42946,13.68791965279022,30.70175926071723
42985,54.97966826138093,76.28028547091728
43139,3.6638180485849245,23.724416083563174
43147,3.556849288391128,25.52309548769688
43165,5.9285456735837005,17.184944222230765
43191,5.239164825220199,14.498487297874219
43219,5.756519169950831,16.912422391020293
43255,10.660868528547043,24.52862906252185
43278,5.893196766147454,34.61543749674581
43328,9.926809556308513,22.62209136377079
43332,2.491928139706668,12.705128246711931
43333,5.581979977257894,18.67700913876947
43349,12.14623243201141,24.433321648750162
43448,7.352706876807596,19.033185661142788
43452,3.053313662126128,31.592951642216214
43463,8.550929294510714,13.429549298802208
43483,11.235517097383156,22.452142488705533
43642,8.107352456217534,20.845718635526513
43659,5.427834062814557,20.754722055553017
43738,6.996428755001347,14.30274872432098
43767,2.396651244184214,17.420793236968606
43825,11.192804883670274,17.94494289574528
43854,9.596851336908006,18.485871196270292
43879,5.705431386444517,18.42046044030325
43883,13.134360586453852,11.048813441346336
43925,7.070885688344801,21.188251032273026
43934,6.282344908743325,20.261269703005393
43958,17.757840903036488,36.34692559698837
44115,5.539555915331673,20.936626072441815
44291,12.183123537288488,28.626060178562923
44311,4.786387563299426,25.484804703527576
44375,11.401130083087578,15.34679455300419
44619,5.282433013927294,18.21083001454031
44622,7.6730934372726844,17.936713572590726
44635,11.604129682854046,21.64726419354133
44639,8.966337837915118,16.83370262862775
44647,17.059282875032036,24.262859918252463
44652,5.49119581775557,15.418471397720097
44683,9.695006972472008,25.191840504284237
44695,3.866422570229459,13.522603849803833
44773,3.182333274355464,12.455392256783092
44845,5.114733660332453,18.999344736450826
44852,5.215849123546073,16.45880825779694
44853,3.7659459974607286,18.980364260797618
44865,5.59870667146848,13.182646178731353
44874,3.587489782918,12.458107998801921
44897,4.244625492559419,30.462406192456125
44931,11.63283125185937,15.112468604320979
44935,10.970065346971456,15.793911637801651
44944,6.692774942720711,14.576153872046062
44953,9.988983879591038,22.8786401226012
44987,6.867140397306382,22.481677009637448
45389,11.46993593931765,15.802684309525935
45599,8.340064111605162,21.57200086446306
45654,7.472267512169711,20.561883531359516
45675,13.414571695252665,23.91542428281708
45686,4.7357838738154925,22.3695847551665
45739,6.878989282477436,11.455060601659465
45741,3.892519835265911,13.167632137183986
45795,2.3409537731210595,22.66684757014914
45886,11.065238537542038,23.56509041355694
45894,15.24706172681242,22.34646522064344
45918,4.720051478346154,21.83141508380857
45939,6.393945928609958,14.367448499745095
45966,5.302908302441452,17.654427476517665
45976,11.646274301445564,25.68861706149129
45983,11.792904476624402,24.68069494340107
45991,3.8864134880378427,24.897168869123032
46149,11.11085588421568,18.5456807151583
46254,7.2335633162641155,20.201079626603846
46277,6.283809421250994,23.00683866272075
46293,9.21385105589921,21.33120574029446
46311,7.70466740005706,28.03901064923753
46346,9.72402458112171,15.382338167300897
46357,13.871297697763048,35.607095539968896
46396,5.223510827567493,13.209126759167228
46414,7.68934159705116,14.42569113041042
46448,7.673586419993584,20.78751800518886
46547,2.8656348896833563,20.50951593681293
46599,11.37335124449922,12.183872485764253
46637,13.033794270819557,33.40682885779457
46653,13.11482231237755,11.404280857284668
46669,11.529300033708276,44.812219240444925
46725,2.346670334640797,13.882708300376475
46777,11.99234974222748,29.88876404861383
46847,5.160408084527321,23.655860912120517
46874,5.4437677493984555,19.270386333736912
46912,18.264874119102508,16.44016464888574
46935,3.647283069889879,13.61051504228578
46957,2.272709657331461,23.01123353831383
46964,6.721048576685432,18.023884648069068
47149,7.812785701691705,22.89972474243512
47276,11.909129920801695,12.00690849408348
47312,5.351887465865837,27.62069763655573
47383,14.201831856393705,30.408913659089123
47418,12.479428325538686,19.143219147559126
47456,7.134038609155694,11.563721345797815
47484,2.916091601074321,19.21384391778258
47521,14.485911677401916,27.342360739473914
47533,11.266057812668397,17.986177714851063
47554,3.8874161455733462,21.549524644511386
47629,2.494146341974546,17.833139895564383
47718,11.557299202267801,28.74186214860186
47837,16.1555030949449,23.534152756615743
47886,6.893568321503459,14.410932441335227
47948,6.970294036217457,12.113540663259096
47974,12.405014203471758,27.76905968756906
48111,2.493929525821525,24.347906585585058
48114,10.043863290301479,20.646574235504577
48191,10.624909784655262,21.66012916058268
48239,4.8103019056339145,25.233949974764805
48336,10.986697647950445,17.846369927334436
48425,3.9203286711463545,15.566337675289375
48442,6.113646692266787,19.29888582045626
48524,4.958143892873274,25.613040723579815
48547,6.629678485211168,23.467854477185377
48598,19.661432449935425,36.85473251986307
48658,11.142859841361062,26.893359648873282
48681,9.209642409668087,33.07777826563047
48691,9.270176810339466,17.616150574960876
48747,6.5248877538345695,10.496091905776233
48796,12.442313388841889,27.736018350925818
48799,7.643381367328313,14.94781593762591
48817,1.9504353341450946,20.111420331906892
48988,4.379030239505975,22.728918988613636
49123,8.994950329514337,24.128943379566564
49178,9.310829268223445,18.92146233257746
49186,8.473721713164904,21.211743324056307
49359,13.268009701317306,12.769731622322098
49434,4.079220178459567,32.231347531638804
49445,12.06188979329758,21.53901274736503
49491,13.411635269559818,27.37031351427935
49563,8.357501082657835,17.023759195683137
49596,2.7556980914800127,20.9053841156489
49634,6.1504072578452424,21.94074635508679
49655,6.322820010487613,20.524975234745376
49711,3.305397398899141,13.24402327058678
49845,9.719185564216703,17.096800689571353
49889,11.228185212786697,22.775714743553397
49891,9.945815917914265,18.64161388336912
51217,6.700201906496141,15.3583861006703
51234,6.440841888648874,19.133550132555577
51266,6.1540910586382385,16.22932051522721
51278,10.000698541595442,21.695393778052242
51365,16.02760042197882,24.997469221777862
51392,7.785626268759889,12.564086755589194
51442,2.6700537347418467,18.55872529946388
51639,5.71067245089164,29.664248678473918
51644,4.845228760087725,12.88269670944705
51661,9.97932755442633,19.295188401984426
51715,3.5717986248502767,21.697051065253735
51841,4.109689595560938,11.727215330825018
51862,3.220005206020539,18.182745190142768
51886,13.913956201071969,25.770050769039806
51994,9.102502853360841,27.584162667860802
52172,7.466807478474591,20.80925339108628
52186,11.730658742100035,13.981330019055388
52277,4.082485372815893,15.257816256415914
52296,10.857043247395177,24.061588978187007
52313,7.116051227747312,24.954129367505782
52446,10.114770823428321,25.709849166403338
52472,7.604304719498104,24.82282630541669
52564,6.384389226560393,22.491040462918825
52634,2.1184561212278292,20.217182144705948
52641,6.3018556556065,20.671330207698613
52686,5.515108183849679,17.301063697874746
52698,10.034457566764129,21.82338089172455
52844,12.124310662218102,16.453868309246243
52895,12.136381191705752,15.361507442505667
53129,9.042926048555536,15.329044888309319
53136,20.41513119558924,25.106034294440956
53142,2.922397326105291,22.554622699758703
53232,5.951679903998952,25.23031249933598
